# Title: Atlantic MDR Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
190204,-0.16
190205,0.03
190206,0.14
190207,-0.09
190208,-0.19
190209,-0.19
190210,-0.16
190211,-0.1
190212,0.09
190301,0.05
190302,0.12
190303,-0.1
190304,0.15
190305,0.19
190306,0.2
190307,0.15
190308,-0.09
190309,-0.08
190310,-0.11
190311,-0.22
190312,-0.33
190401,-0.39
190402,-0.72
190403,-0.69
190404,-0.7
190405,-0.8
190406,-0.88
190407,-0.89
190408,-0.64
190409,-0.76
190410,-0.58
190411,-0.26
190412,-0.3
190501,-0.35
190502,-0.41
190503,-0.5
190504,-0.43
190505,-0.32
190506,-0.41
190507,-0.36
190508,-0.22
190509,-0.51
190510,-0.38
190511,-0.48
190512,-0.47
190601,-0.32
190602,-0.22
190603,-0.11
190604,-0.07
190605,-0.12
190606,0.09
190607,0.06
190608,0
190609,-0.24
190610,-0.24
190611,-0.06
190612,-0.33
190701,-0.5
190702,-0.58
190703,-0.74
190704,-0.56
190705,-0.39
190706,-0.42
190707,-0.54
190708,-0.6
190709,-0.44
190710,-0.3
190711,-0.38
190712,-0.55
190801,-0.51
190802,-0.53
190803,-0.69
190804,-0.88
190805,-0.7
190806,-0.5
190807,-0.47
190808,-0.41
190809,-0.51
190810,-0.48
190811,-0.25
190812,-0.27
190901,-0.44
190902,-0.48
190903,-0.44
190904,-0.54
190905,-0.38
190906,-0.5
190907,-0.43
190908,-0.39
190909,-0.4
190910,-0.5
190911,-0.59
190912,-0.46
191001,-0.58
191002,-0.6
191003,-0.74
191004,-0.76
191005,-0.77
191006,-0.74
191007,-0.81
191008,-0.73
191009,-0.53
191010,-0.53
191011,-0.35
191012,-0.48
191101,-0.55
191102,-0.7
191103,-0.75
191104,-0.55
191105,-0.5
191106,-0.6
191107,-0.62
191108,-0.62
191109,-0.6
191110,-0.46
191111,-0.43
191112,-0.5
191201,-0.46
191202,-0.33
191203,-0.48
191204,-0.51
191205,-0.48
191206,-0.6
191207,-0.52
191208,-0.62
191209,-0.45
191210,-0.5
191211,-0.41
191212,-0.52
191301,-0.62
191302,-0.67
191303,-0.8
191304,-0.96
191305,-0.87
191306,-0.92
191307,-0.79
191308,-0.82
191309,-0.83
191310,-0.72
191311,-0.61
191312,-0.47
191401,-0.27
191402,-0.37
191403,-0.5
191404,-0.51
191405,-0.44
191406,-0.65
191407,-0.65
191408,-0.61
191409,-0.37
191410,-0.2
191411,-0.17
191412,-0.18
191501,-0.12
191502,0.04
191503,0.4
191504,0.27
191505,0.28
191506,0.38
191507,0.48
191508,0.46
191509,0.27
191510,0.09
191511,0.09
191512,0.14
191601,-0.06
191602,-0.16
191603,-0.12
191604,-0.27
191605,-0.11
191606,-0.07
191607,-0.25
191608,-0.31
191609,-0.38
191610,-0.4
191611,-0.68
191612,-0.72
191701,-0.77
191702,-0.59
191703,-0.72
191704,-0.72
191705,-0.41
191706,-0.24
191707,-0.38
191708,-0.56
191709,-0.78
191710,-0.8
191711,-0.63
191712,-0.38
191801,-0.1
191802,-0.42
191803,-0.62
191804,-0.57
191805,-0.4
191806,-0.28
191807,-0.27
191808,-0.34
191809,-0.32
191810,-0.17
191811,-0.16
191812,-0.19
191901,-0.28
191902,0.11
191903,0.11
191904,0.06
191905,-0.18
191906,-0.26
191907,-0.39
191908,-0.39
191909,-0.22
191910,-0.14
191911,-0.32
191912,-0.53
192001,-0.71
192002,-0.8
192003,-0.61
192004,-0.65
192005,-0.53
192006,-0.56
192007,-0.72
192008,-0.72
192009,-0.48
192010,-0.4
192011,-0.46
192012,-0.36
192101,-0.46
192102,-0.3
192103,-0.52
192104,-0.43
192105,-0.57
192106,-0.69
192107,-0.58
192108,-0.55
