# Title: Asia Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
188307,-0.21
188308,-0.36
188309,-0.92
188310,-0.49
188311,-1.65
188312,0.27
188401,0.44
188402,-0.74
188403,-2.42
188404,-2.1
188405,-1.09
188406,-0.86
188407,-0.51
188408,-1.28
188409,-1.3
188410,-0.88
188411,-1.34
188412,0.18
188501,-2.14
188502,-1.6
188503,-0.29
188504,-1.7
188505,-1.07
188506,-0.35
188507,-0.45
188508,-0.66
188509,-0.81
188510,-1.04
188511,-1.47
188512,0.05
188601,-0.21
188602,-2.14
188603,-1.44
188604,-0.73
188605,-0.69
188606,-0.97
188607,-0.18
188608,-0.63
188609,-0.36
188610,-1.19
188611,-0.87
188612,1.28
188701,-2.26
188702,-0.2
188703,-0.33
188704,-0.06
188705,-0.46
188706,-0.46
188707,0.01
188708,-0.96
188709,-0.02
188710,-0.52
188711,-0.28
188712,-0.39
188801,0.15
188802,-1.87
188803,-0.54
188804,-0.51
188805,-0.58
188806,-0.27
188807,0.11
188808,-0.17
188809,-0.67
188810,-0.09
188811,-0.15
188812,-1.26
188901,-2.17
188902,1.09
188903,-0.49
188904,-0.06
188905,-0.48
188906,0.03
188907,-0.12
188908,-0.12
188909,-0.32
188910,-1.59
188911,-1.72
188912,-1.34
189001,-1.03
189002,-0.78
189003,-1.16
189004,-0.22
189005,-0.96
189006,-0.2
189007,-0.19
189008,-0.47
189009,-0.34
189010,0.11
189011,-2.13
189012,-1.43
189101,-1.43
189102,-1.04
189103,0.02
189104,-1.31
189105,-0.5
189106,-0.39
189107,-0.45
189108,-0.4
189109,-0.6
189110,-0.86
189111,-1.6
189112,-0.42
189201,-0.93
189202,-0.8
189203,-1.98
189204,-1.01
189205,-0.09
189206,0.18
189207,-0.27
189208,-0.48
189209,-0.32
189210,-0.45
189211,-1.65
189212,-1.03
189301,-3.2
189302,-2.11
189303,0.26
189304,0.54
189305,-0.55
189306,0.11
189307,0.15
189308,-0.52
189309,-0.3
189310,-0.42
189311,-0.08
189312,-1.07
189401,-1.33
189402,0.92
189403,0.05
189404,-0.86
189405,-0.05
189406,-0.57
189407,-0.17
189408,-0.05
189409,-0.41
189410,-0.84
189411,-1.01
189412,-1.03
189501,-2.54
189502,-1.9
189503,-0.36
189504,-0.76
189505,-0.86
189506,-0.45
189507,-0.09
189508,-0.4
189509,-0.12
189510,-0.16
189511,-0.28
189512,-0.59
189601,0.08
189602,-0.51
189603,-1.07
189604,-1.78
189605,-0.46
189606,0.13
189607,-0.36
189608,-0.12
189609,-0.19
189610,0.27
189611,-0.32
189612,-1.44
189701,-1.4
189702,-1.03
189703,-1.3
189704,-0.23
189705,0.16
189706,-0.36
189707,0.22
189708,-0.09
189709,0.07
189710,-0.34
189711,-0.1
189712,-0.72
189801,0.14
189802,-0.83
189803,-3.37
189804,-1.39
189805,-0.63
189806,-0.45
