# Title: North America Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
193908,0.21
193909,0.36
193910,-0.5
193911,0.57
193912,3.18
194001,0.94
194002,1.3
194003,0.81
194004,0.85
194005,0.6
194006,-0.22
194007,0.21
194008,0.01
194009,0.9
194010,0.9
194011,-0.81
194012,1.34
194101,1.12
194102,1.83
194103,0.37
194104,0.99
194105,0.7
194106,0.36
194107,0.42
194108,0.12
194109,-0.38
194110,0.37
194111,0.21
194112,1.52
194201,1.98
194202,0.2
194203,1.6
194204,0.84
194205,0.54
194206,0.1
194207,0.01
194208,-0.01
194209,-0.08
194210,0.88
194211,-0.06
194212,-1.04
194301,-0.78
194302,0.69
194303,-1.59
194304,0.52
194305,-0.27
194306,-0.04
194307,0.21
194308,0.36
194309,-0.06
194310,0.96
194311,1.24
194312,1.02
194401,2.02
194402,0.8
194403,-1
194404,0.72
194405,0.51
194406,0.13
194407,-0.09
194408,0.06
194409,0.39
194410,0.82
194411,0.37
194412,0.53
194501,1.61
194502,1.13
194503,2.14
194504,-1.04
194505,-0.87
194506,-0.71
194507,-0.31
194508,0.04
194509,-0.4
194510,0.45
194511,-0.66
194512,-1
194601,0.65
194602,-0.58
194603,2.19
194604,0.68
194605,0.1
194606,-0.22
194607,-0.17
194608,-0.14
194609,0.02
194610,0.05
194611,-0.21
194612,0.08
194701,0.59
194702,0.57
194703,0.81
194704,-0.64
194705,-0.44
194706,-0.55
194707,-0.01
194708,-0.18
194709,0.03
194710,1.64
194711,0.38
194712,1.05
194801,0.7
194802,-1.32
194803,-1.58
194804,-0.61
194805,0.23
194806,0.43
194807,0.26
194808,0.22
194809,0.72
194810,0.38
194811,0.41
194812,-0.91
194901,-0.71
194902,-2.15
194903,0.76
194904,0.07
194905,-0.16
194906,-0.15
194907,-0.17
194908,0.36
194909,-0.09
194910,-0.2
194911,1.69
194912,-0.29
195001,-1.52
195002,-0.78
195003,-0.31
195004,-1.27
195005,-0.25
195006,-0.24
195007,-0.58
195008,-0.69
195009,-0.05
195010,0.3
195011,-0.5
195012,0.93
195101,-0.35
195102,-0.3
195103,-1.3
195104,-0.23
195105,0.55
195106,-0.33
195107,0.14
195108,0.21
195109,0.19
195110,-0.63
195111,-0.49
195112,-1.3
195201,-0.4
195202,0.77
195203,-0.41
195204,0.91
195205,0.75
195206,0.47
195207,0.09
195208,0.13
195209,0.22
195210,0.04
195211,1.24
195212,2.17
195301,0.83
195302,1.74
195303,0.74
195304,0.76
195305,0.27
195306,0.35
195307,0.27
195308,0.57
195309,0.48
195310,0.7
195311,1.35
